cenario,modulo,datahora_sinal,datahora_entrada,datahora_saida,direcao,take,stop,pontos,resultado
COMPILADO_COM_2052,DMI3_2058_BUY,2025-06-15 20:58:00,2025-06-15 21:00:00,2025-06-16 02:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-06-16 03:50:00,2025-06-16 03:52:00,2025-06-16 05:36:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-06-16 10:30:00,2025-06-16 10:32:00,2025-06-16 10:52:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-06-16 20:52:00,2025-06-16 20:54:00,2025-06-17 14:30:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-06-22 20:58:00,2025-06-22 21:00:00,2025-06-23 02:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-06-23 03:48:00,2025-06-23 03:50:00,2025-06-23 04:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-06-23 10:30:00,2025-06-23 10:32:00,2025-06-23 10:38:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-06-23 20:52:00,2025-06-23 20:54:00,2025-06-24 02:38:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-06-24 03:48:00,2025-06-24 03:50:00,2025-06-24 13:26:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-06-25 20:58:00,2025-06-25 21:00:00,2025-06-26 02:58:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-06-26 03:50:00,2025-06-26 03:52:00,2025-06-26 09:04:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-06-27 03:50:00,2025-06-27 03:52:00,2025-06-27 11:00:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-06-29 20:58:00,2025-06-29 21:00:00,2025-06-29 23:44:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-06-30 10:30:00,2025-06-30 10:32:00,2025-06-30 16:26:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-07-01 03:50:00,2025-07-01 03:52:00,2025-07-01 09:20:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-07-09 20:52:00,2025-07-09 20:54:00,2025-07-10 02:30:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-07-13 20:52:00,2025-07-13 20:54:00,2025-07-14 03:04:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-07-14 03:48:00,2025-07-14 03:50:00,2025-07-14 05:50:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-07-14 10:30:00,2025-07-14 10:32:00,2025-07-14 11:54:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-07-15 03:48:00,2025-07-15 03:50:00,2025-07-15 07:28:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-07-16 03:50:00,2025-07-16 03:52:00,2025-07-16 12:20:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-07-17 03:50:00,2025-07-17 03:52:00,2025-07-17 11:48:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-07-17 20:52:00,2025-07-17 20:54:00,2025-07-21 10:40:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-07-22 20:52:00,2025-07-22 20:54:00,2025-07-23 15:22:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-07-24 03:50:00,2025-07-24 03:52:00,2025-07-24 11:12:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-07-25 10:30:00,2025-07-25 10:32:00,2025-07-25 13:30:00,SELL,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-07-27 20:52:00,2025-07-27 20:54:00,2025-07-29 04:46:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-07-30 20:58:00,2025-07-30 21:00:00,2025-07-30 22:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-08-01 03:50:00,2025-08-01 03:52:00,2025-08-01 04:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-08-01 10:30:00,2025-08-01 10:32:00,2025-08-01 10:32:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-08-04 10:30:00,2025-08-04 10:32:00,2025-08-04 10:36:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-08-05 03:48:00,2025-08-05 03:50:00,2025-08-05 11:26:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_2058_BUY,2025-08-06 20:58:00,2025-08-06 21:00:00,2025-08-06 21:40:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-08-12 03:48:00,2025-08-12 03:50:00,2025-08-12 09:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-08-12 20:52:00,2025-08-12 20:54:00,2025-08-13 04:56:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-08-13 20:52:00,2025-08-13 20:54:00,2025-08-14 09:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_1030_SELL,2025-08-15 10:30:00,2025-08-15 10:32:00,2025-08-15 10:46:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-08-17 20:58:00,2025-08-17 21:00:00,2025-08-18 11:46:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2025-08-19 20:52:00,2025-08-19 20:54:00,2025-08-19 22:38:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-08-20 03:50:00,2025-08-20 03:52:00,2025-08-20 04:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-08-20 20:58:00,2025-08-20 21:00:00,2025-08-20 23:20:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-08-22 03:50:00,2025-08-22 03:52:00,2025-08-22 05:18:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_1030_SELL,2025-08-22 10:30:00,2025-08-22 10:32:00,2025-08-22 11:00:00,SELL,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-08-24 20:52:00,2025-08-24 20:54:00,2025-08-25 10:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2025-08-25 20:52:00,2025-08-25 20:54:00,2025-08-25 21:02:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-08-26 03:48:00,2025-08-26 03:50:00,2025-08-26 07:36:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-08-28 03:50:00,2025-08-28 03:52:00,2025-08-28 05:22:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-08-29 10:30:00,2025-08-29 10:32:00,2025-08-29 10:36:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-08-31 20:58:00,2025-08-31 21:00:00,2025-09-01 01:30:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-09-01 03:50:00,2025-09-01 03:52:00,2025-09-01 05:36:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-09-01 10:30:00,2025-09-01 10:32:00,2025-09-01 10:52:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-09-01 20:52:00,2025-09-01 20:54:00,2025-09-02 04:16:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-09-02 20:52:00,2025-09-02 20:54:00,2025-09-03 08:04:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_2058_BUY,2025-09-03 20:58:00,2025-09-03 21:00:00,2025-09-03 21:18:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-09-04 20:52:00,2025-09-04 20:54:00,2025-09-05 02:34:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-09-07 20:52:00,2025-09-07 20:54:00,2025-09-08 10:36:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-09-08 20:52:00,2025-09-08 20:54:00,2025-09-09 11:34:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-09-10 03:50:00,2025-09-10 03:52:00,2025-09-10 09:30:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-09-11 03:50:00,2025-09-11 03:52:00,2025-09-11 09:30:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-09-14 20:52:00,2025-09-14 20:54:00,2025-09-15 10:40:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-09-17 20:52:00,2025-09-17 20:54:00,2025-09-18 00:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-09-21 20:58:00,2025-09-21 21:00:00,2025-09-22 11:28:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-09-22 20:52:00,2025-09-22 20:54:00,2025-09-23 14:26:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-09-24 03:50:00,2025-09-24 03:52:00,2025-09-24 12:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_2058_BUY,2025-09-24 20:58:00,2025-09-24 21:00:00,2025-09-25 08:12:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-09-26 03:50:00,2025-09-26 03:52:00,2025-09-26 09:34:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-09-26 10:30:00,2025-09-26 10:32:00,2025-09-26 11:14:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-09-28 20:52:00,2025-09-28 20:54:00,2025-09-29 01:20:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-09-29 03:48:00,2025-09-29 03:50:00,2025-09-29 06:44:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-09-30 03:48:00,2025-09-30 03:50:00,2025-09-30 16:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-10-01 03:50:00,2025-10-01 03:52:00,2025-10-01 08:50:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_2058_BUY,2025-10-01 20:58:00,2025-10-01 21:00:00,2025-10-01 22:16:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-02 20:52:00,2025-10-02 20:54:00,2025-10-03 00:48:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-05 20:52:00,2025-10-05 20:54:00,2025-10-06 06:20:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-10-07 03:48:00,2025-10-07 03:50:00,2025-10-07 08:56:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-10-07 20:52:00,2025-10-07 20:54:00,2025-10-08 10:46:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_2058_BUY,2025-10-08 20:58:00,2025-10-08 21:00:00,2025-10-09 10:42:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-10-09 20:52:00,2025-10-09 20:54:00,2025-10-10 10:44:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-10-12 20:58:00,2025-10-12 21:00:00,2025-10-12 21:56:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-10-13 03:48:00,2025-10-13 03:50:00,2025-10-13 04:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-10-13 10:30:00,2025-10-13 10:32:00,2025-10-13 10:56:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-10-14 03:48:00,2025-10-14 03:50:00,2025-10-14 07:28:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-10-16 03:50:00,2025-10-16 03:52:00,2025-10-16 07:08:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-10-17 03:50:00,2025-10-17 03:52:00,2025-10-17 04:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-10-19 20:52:00,2025-10-19 20:54:00,2025-10-20 02:44:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_1030_BUY,2025-10-20 10:30:00,2025-10-20 10:32:00,2025-10-20 10:36:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-10-21 03:48:00,2025-10-21 03:50:00,2025-10-21 13:00:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-23 20:52:00,2025-10-23 20:54:00,2025-10-24 03:00:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-24 03:50:00,2025-10-24 03:52:00,2025-10-24 09:30:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-27 03:50:00,2025-10-27 03:52:00,2025-10-27 07:06:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-10-27 10:30:00,2025-10-27 10:32:00,2025-10-27 12:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-27 20:52:00,2025-10-27 20:54:00,2025-10-28 10:08:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-10-29 03:50:00,2025-10-29 03:52:00,2025-10-29 15:34:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_2058_BUY,2025-10-29 20:58:00,2025-10-29 21:00:00,2025-10-29 21:14:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-10-31 10:30:00,2025-10-31 10:32:00,2025-10-31 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-11-02 20:52:00,2025-11-02 20:54:00,2025-11-03 06:22:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-11-03 10:30:00,2025-11-03 10:32:00,2025-11-03 11:00:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-11-03 20:52:00,2025-11-03 20:54:00,2025-11-03 21:18:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-11-05 20:58:00,2025-11-05 21:00:00,2025-11-05 21:26:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_1030_SELL,2025-11-07 10:30:00,2025-11-07 10:32:00,2025-11-07 11:30:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-11-09 20:52:00,2025-11-09 20:54:00,2025-11-09 22:20:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-11-10 03:48:00,2025-11-10 03:50:00,2025-11-10 06:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-11-10 10:30:00,2025-11-10 10:32:00,2025-11-10 11:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-11-11 03:48:00,2025-11-11 03:50:00,2025-11-11 11:50:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2025-11-12 03:50:00,2025-11-12 03:52:00,2025-11-12 06:42:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-11-12 20:52:00,2025-11-12 20:54:00,2025-11-12 22:04:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2025-11-14 03:50:00,2025-11-14 03:52:00,2025-11-14 04:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-11-14 10:30:00,2025-11-14 10:32:00,2025-11-14 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-11-16 20:58:00,2025-11-16 21:00:00,2025-11-16 21:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-11-18 03:48:00,2025-11-18 03:50:00,2025-11-18 04:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-11-19 20:52:00,2025-11-19 20:54:00,2025-11-19 21:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-11-24 03:48:00,2025-11-24 03:50:00,2025-11-24 04:46:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-11-24 10:30:00,2025-11-24 10:32:00,2025-11-24 11:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-11-26 20:58:00,2025-11-26 21:00:00,2025-11-28 10:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-11-30 20:52:00,2025-11-30 20:54:00,2025-11-30 21:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-12-01 10:30:00,2025-12-01 10:32:00,2025-12-01 11:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-12-02 20:52:00,2025-12-02 20:54:00,2025-12-02 23:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2025-12-03 20:58:00,2025-12-03 21:00:00,2025-12-04 06:40:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-12-05 10:30:00,2025-12-05 10:32:00,2025-12-05 10:38:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2025-12-08 10:30:00,2025-12-08 10:32:00,2025-12-08 11:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-12-09 03:50:00,2025-12-09 03:52:00,2025-12-09 14:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-12-10 20:52:00,2025-12-10 20:54:00,2025-12-10 21:48:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-12-11 20:52:00,2025-12-11 20:54:00,2025-12-12 06:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2025-12-12 10:30:00,2025-12-12 10:32:00,2025-12-12 11:30:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2025-12-15 03:48:00,2025-12-15 03:50:00,2025-12-15 06:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2025-12-15 20:52:00,2025-12-15 20:54:00,2025-12-15 21:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2025-12-17 03:50:00,2025-12-17 03:52:00,2025-12-17 06:44:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-01-01 20:52:00,2026-01-01 20:54:00,2026-01-02 02:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-01-02 03:50:00,2026-01-02 03:52:00,2026-01-02 08:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2026-01-02 10:30:00,2026-01-02 10:32:00,2026-01-02 10:50:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-01-05 20:52:00,2026-01-05 20:54:00,2026-01-06 00:34:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2026-01-06 03:48:00,2026-01-06 03:50:00,2026-01-06 06:42:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-01-07 20:52:00,2026-01-07 20:54:00,2026-01-08 00:00:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-01-08 20:52:00,2026-01-08 20:54:00,2026-01-09 04:22:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2026-01-12 10:30:00,2026-01-12 10:32:00,2026-01-12 12:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2026-01-13 03:48:00,2026-01-13 03:50:00,2026-01-13 07:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-01-15 03:50:00,2026-01-15 03:52:00,2026-01-15 07:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-01-19 03:50:00,2026-01-19 03:52:00,2026-01-19 08:34:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2026-01-19 10:30:00,2026-01-19 10:32:00,2026-01-19 11:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2026-01-20 03:48:00,2026-01-20 03:50:00,2026-01-20 04:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-01-20 20:52:00,2026-01-20 20:54:00,2026-01-21 03:58:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-01-21 20:52:00,2026-01-21 20:54:00,2026-01-22 00:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-01-22 03:50:00,2026-01-22 03:52:00,2026-01-22 08:48:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2026-01-23 03:50:00,2026-01-23 03:52:00,2026-01-23 09:00:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2026-01-25 20:52:00,2026-01-25 20:54:00,2026-01-26 02:06:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2026-01-26 03:50:00,2026-01-26 03:52:00,2026-01-26 06:08:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_1030_BUY,2026-01-26 10:30:00,2026-01-26 10:32:00,2026-01-26 20:56:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2026-01-28 20:58:00,2026-01-28 21:00:00,2026-01-28 22:16:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-01-30 03:50:00,2026-01-30 03:52:00,2026-01-30 04:36:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_1030_SELL,2026-01-30 10:30:00,2026-01-30 10:32:00,2026-01-30 10:56:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-02-02 03:50:00,2026-02-02 03:52:00,2026-02-02 06:16:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2026-02-03 03:48:00,2026-02-03 03:50:00,2026-02-03 08:34:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2026-02-04 03:50:00,2026-02-04 03:52:00,2026-02-04 06:00:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2026-02-06 03:50:00,2026-02-06 03:52:00,2026-02-06 05:00:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-02-09 03:50:00,2026-02-09 03:52:00,2026-02-09 04:04:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2026-02-09 10:30:00,2026-02-09 10:32:00,2026-02-09 11:02:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2026-02-10 03:48:00,2026-02-10 03:50:00,2026-02-10 06:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-02-11 03:50:00,2026-02-11 03:52:00,2026-02-11 04:00:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2026-02-11 20:58:00,2026-02-11 21:00:00,2026-02-11 22:26:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-02-16 03:50:00,2026-02-16 03:52:00,2026-02-16 08:12:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2026-02-16 20:52:00,2026-02-16 20:54:00,2026-02-16 21:04:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2026-02-19 03:50:00,2026-02-19 03:52:00,2026-02-19 07:24:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2026-02-24 03:48:00,2026-02-24 03:50:00,2026-02-24 06:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2026-02-26 03:50:00,2026-02-26 03:52:00,2026-02-26 08:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_0348_BUY,2026-03-02 03:48:00,2026-03-02 03:50:00,2026-03-02 04:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2026-03-02 10:30:00,2026-03-02 10:32:00,2026-03-02 10:34:00,BUY,45.5,117.0,45.5,TAKE
